,HUC_8,site_id,latitude,longitude,rec_id,horizon,quartz_pct,tot_k_fs_pct,tot_plag_pct,tot_flds_pct,tot_14a_pct,tot_10a_pct,kaolinit_pct,tot_clay_pct,gibbsite_pct,calcite_pct,dolomite_pct,aragon_pct,tot_carb_pct,analcime_pct,heuland_pct,tot_zeol_pct,gypsum_pct,talc_pct,hornbl_pct,serpent_pct,hematite_pct,goethite_pct,pyroxene_pct,pyrite_pct,other_pct,amorph_pct,ag_ppm,al_pct_q,al_pct,as_ppm,ba_ppm_q,ba_ppm,be_ppm,bi_ppm,c_tot_pct,c_tot_pct_q,c_inorg_pct,c_inorg_pct_q,c_org_pct,ca_pct,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,fe_pct,ga_ppm_q,ga_ppm,hg_ppm,in_ppm,k_pct,la_ppm,li_ppm,mg_pct,mn_ppm,mo_ppm,na_pct,nb_ppm,ni_ppm,p_ppm,pb_ppm,rb_ppm,s_pct,sb_ppm,sc_ppm,se_ppm,sn_ppm,sr_ppm,te_ppm,th_ppm,ti_pct_q,ti_pct,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm_q,y_ppm,zn_ppm,Unnamed: 125,M3P_ppm,Soil Fertility Level
1534,17060103,6051.333333333332,46.12063333333333,-117.02216666666668,4142.0,0.0,19.433333333333334,3.6,25.899999999999995,28.3,0.9,10.233333333333333,8.95,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06666666666667,0.0,0.0,7.52,4.266666666666667,0.0,752.0,1.9333333333333331,0.2333333333333333,1.58,0.0,0.0,0.0,1.58,1.626666666666667,0.20000000000000004,68.63333333333334,18.933333333333334,37.0,5.0,24.866666666666664,4.473333333333334,0.0,17.966666666666672,0.03666666666666667,0.06333333333333334,1.3933333333333335,32.2,24.33333333333333,0.79,1128.6666666666667,1.07,1.59,12.966666666666667,19.866666666666667,903.3333333333335,15.7,64.36666666666667,0.02,0.5433333333333333,13.9,0.0,1.8666666666666665,257.0,0.0,9.166666666666666,0.0,0.66,0.4000000000000001,2.1,133.0,1.3666666666666665,0.0,22.4,96.33333333333331,0.0,259.9021792436694,Excesive
1535,17060104,4238.0,45.6735,-118.0233,3389.5,0.0,10.1,0.0,27.2,27.2,4.9,9.6,0.0,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.1,0.0,0.0,47.4,0.0,0.0,7.26,3.1,0.0,1035.0,1.7999999999999998,0.23,5.5600000000000005,0.0,0.0,0.0,5.5600000000000005,1.7999999999999998,0.25,51.3,15.8,28.5,6.0,24.0,4.445,0.0,19.15,0.06000000000000001,0.06,1.04,26.1,25.0,0.655,1450.0,1.1949999999999998,1.565,11.45,12.9,2175.0,19.65,49.85,0.035,0.41,12.25,0.2,2.25,220.0,0.0,6.5,0.0,0.615,0.35,1.9,103.5,1.1,0.0,22.55,131.0,0.0,927.4652216267931,Excesive
1536,17060105,1806.0,45.4253,-117.2963,3359.0,0.0,10.5,0.0,27.9,27.9,2.1,6.5,1.0,9.6,0.0,4.3,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,0.0,6.72,5.3,0.0,465.0,0.9,0.12,3.51,0.0,0.5,0.0,3.0,5.43,0.4,37.2,15.6,46.0,0.0,29.5,4.48,0.0,14.6,0.02,0.05,1.05,18.5,17.0,1.18,713.0,0.94,1.78,6.9,17.7,960.0,10.2,32.8,0.05,0.55,14.3,0.3,1.2,456.0,0.0,4.4,0.0,0.53,0.3,1.6,142.0,1.4,0.0,19.3,80.0,0.0,284.37995460995614,Excesive
1537,17060106,4558.0,45.86926666666667,-117.45113333333336,3761.0,0.0,8.133333333333335,4.4,32.03333333333333,33.46666666666667,3.6,16.7,0.0,17.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,30.23333333333333,0.0,0.0,7.823333333333332,2.7999999999999994,0.0,941.0,1.8,0.15666666666666665,3.693333333333333,0.0,0.0,0.0,3.693333333333333,2.4533333333333336,0.26666666666666666,62.33333333333334,31.33333333333333,27.33333333333333,0.0,32.266666666666666,7.576666666666667,0.0,21.2,0.02,0.08333333333333333,1.0566666666666666,29.399999999999995,18.33333333333333,1.0,2063.333333333333,1.3766666666666667,1.4233333333333336,14.7,14.666666666666664,1740.0,19.7,56.13333333333333,0.02666666666666667,1.106666666666667,23.2,0.0,2.333333333333333,237.33333333333331,0.0,6.866666666666667,0.0,1.07,0.4000000000000001,1.8,228.66666666666663,1.0666666666666669,0.0,28.433333333333334,132.66666666666666,0.0,701.064150227843,Excesive
1538,17060107,6542.0,46.5257,-117.7661,4513.0,0.0,23.3,2.9,24.1,27.0,1.1,13.5,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,6.65,6.1,0.0,586.0,1.9,0.27,0.91,0.0,0.0,0.0,0.91,1.85,0.2,66.1,17.1,45.0,5.0,21.9,4.03,0.0,16.6,0.02,0.06,1.67,30.3,23.0,0.88,814.0,0.67,1.43,13.6,21.4,940.0,15.6,65.8,0.02,0.74,14.6,0.0,1.6,254.0,0.0,10.4,0.0,0.55,0.4,2.0,121.0,1.5,0.0,21.0,89.0,0.0,273.77615529503134,Excesive
1539,17060108,3376.6,46.82098000000001,-117.51852,3458.0,0.0,21.26,6.4,16.8,18.08,0.7000000000000001,12.46,6.1,14.080000000000002,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,6.934,4.56,0.0,665.6,1.78,0.252,2.5940000000000003,0.0,0.3,0.0,2.5280000000000005,1.7819999999999998,0.18,56.96,10.78,28.4,5.0,25.0,3.05,0.0,16.9,0.026,0.054000000000000006,1.618,28.620000000000005,28.0,0.7220000000000001,768.8,1.0619999999999998,1.7279999999999998,12.58,17.9,892.0,16.8,64.22,0.026,0.5559999999999999,10.46,0.3,1.8,255.8,0.0,8.080000000000002,0.0,0.39,0.42,2.0,72.8,1.1,0.0,20.42,73.2,0.0,256.1353239602209,Excesive
1540,17060109,6798.0,47.1207,-117.9805,4515.0,0.0,27.6,2.7,21.0,23.7,3.5,10.6,0.0,14.1,0.0,6.8,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,6.65,6.2,0.0,634.0,1.9,0.25,1.59,0.0,0.8,0.0,0.8,5.32,0.1,77.7,15.9,41.0,0.0,22.9,3.92,0.0,16.5,0.01,0.06,1.55,35.1,25.0,1.29,747.0,0.61,1.43,13.4,24.1,860.0,14.2,64.3,0.02,0.74,13.5,0.0,1.6,323.0,0.0,11.0,0.0,0.51,0.5,2.0,108.0,1.5,0.0,21.1,73.0,0.0,231.91949974196842,Excesive
1541,17060110,7566.0,46.3298,-118.7072,4522.0,0.0,36.2,5.9,28.4,34.3,0.0,10.8,1.2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,6.23,3.6,0.0,694.0,1.9,0.19,0.39,0.0,0.0,0.0,0.39,2.38,0.1,53.8,13.2,27.0,0.0,12.1,3.73,0.0,14.9,0.0,0.06,1.88,26.1,17.0,1.12,659.0,0.5,1.65,11.0,13.4,870.0,13.2,67.8,0.01,0.6,13.9,0.0,1.4,300.0,0.0,7.8,0.0,0.52,0.4,1.5,126.0,1.1,0.0,18.9,66.0,0.0,237.09338706570682,Excesive
1542,17060201,3360.0,44.12565,-114.582675,1505.25,0.0,35.90000000000001,14.775,17.0,31.75,8.0,5.8,1.4,6.7,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.4,0.0,0.0,0.0,0.0,25.075,0.0,0.0,5.38,4.2,0.0,1112.5,1.7000000000000002,0.2025,1.38,0.0,0.0,0.0,1.38,1.6549999999999998,0.4,64.75,13.625,102.25,6.5,20.425,2.5725,0.0,12.2,0.015,0.0325,2.17,31.0,25.25,1.195,773.25,0.7699999999999999,1.1775,12.6,40.65,837.5,20.725,88.49999999999999,0.0175,0.5925,9.55,0.3,1.35,294.425,0.0,9.7,0.0,0.3025,0.475,2.7250000000000005,74.0,1.225,0.0,17.6,67.25,0.0,265.1838915101443,Excesive
1543,17060203,1980.0,45.21918,-114.12098,1101.6,0.0,35.86,9.46,13.48,22.92,3.0,9.2,0.0,9.78,0.0,0.0,0.0,0.0,0.0,0.0,14.95,14.95,0.0,0.0,0.45,0.0,1.8,0.0,0.0,0.0,0.0,24.98,0.0,0.0,5.7620000000000005,3.86,0.0,918.8,2.08,0.384,2.1120000000000005,0.0,0.0,0.0,2.1120000000000005,1.02,0.3333333333333333,70.34,9.4,30.2,8.666666666666666,13.220000000000002,2.5840000000000005,0.0,14.88,0.022000000000000002,0.042,2.37,34.120000000000005,24.6,0.5619999999999999,870.8,0.7340000000000001,1.028,15.7,12.38,638.0,19.64,115.32,0.022000000000000002,0.508,7.38,0.4,2.34,228.28000000000003,0.0,12.66,0.0,0.28200000000000003,0.7,3.22,46.8,1.6,0.0,15.16,56.8,0.0,130.85863351280457,Excesive
1544,17060204,4146.333333333333,44.81186666666667,-113.6298,2313.0,0.0,38.833333333333336,7.5,11.933333333333335,16.933333333333334,3.8,11.933333333333332,4.55,16.200000000000006,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66666666666667,0.0,0.0,5.526666666666666,4.533333333333334,0.0,707.3333333333335,1.8333333333333333,0.27,5.706666666666666,0.0,0.0,0.0,5.706666666666666,1.0533333333333337,0.6,58.23333333333333,7.599999999999999,29.0,6.0,13.066666666666668,2.353333333333333,0.0,13.833333333333336,0.043333333333333335,0.05000000000000001,2.056666666666666,27.8,19.0,0.7333333333333334,1242.6666666666667,1.01,0.8033333333333333,8.833333333333334,13.233333333333334,656.6666666666666,20.733333333333334,97.16666666666669,0.04,0.7999999999999999,7.5,0.0,1.6333333333333335,159.33333333333334,0.1,9.1,0.0,0.21666666666666667,0.6333333333333334,2.1,45.0,1.1333333333333335,0.0,12.566666666666668,72.33333333333333,0.0,137.68194270758949,Excesive
1545,17060205,4174.0,44.412,-115.18815,1099.0,0.0,30.65,11.45,32.4,43.85,3.2,6.85,1.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,7.37,5.3,0.0,1149.0,1.9,0.11,1.66,0.0,0.0,0.0,1.66,1.055,0.1,88.5,4.15,15.0,0.0,6.1,1.775,0.0,19.65,0.015,0.025,2.505,46.40000000000001,40.5,0.485,378.5,0.76,2.52,16.0,5.550000000000002,515.0,18.25,91.2,0.01,0.295,4.35,0.0,1.3,658.0,0.0,12.55,0.0,0.225,0.45,3.55,34.0,1.0,0.0,11.4,61.5,0.0,75.08447801510744,Excesive
1546,17060206,7374.0,44.8468,-114.4642,1130.0,0.0,13.9,4.4,15.7,20.1,0.0,10.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,7.05,4.3,0.0,1010.0,2.1,0.31,2.19,0.0,0.0,0.0,2.19,0.79,0.2,63.8,4.8,13.0,0.0,12.3,2.45,0.0,16.1,0.05,0.05,2.63,28.4,40.0,0.46,765.0,1.38,2.29,16.6,4.2,740.0,15.9,86.1,0.02,0.38,6.8,0.0,1.9,230.0,0.0,8.3,0.0,0.25,0.5,2.4,31.0,1.8,0.0,23.1,84.0,0.0,171.69318050076387,Excesive
1547,17060207,1147.0,45.3191,-114.6361,1068.0,0.0,37.7,3.9,7.8,11.7,0.0,13.7,0.0,13.7,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,4.76,13.8,0.0,497.0,1.5,0.28,6.52,0.0,0.1,0.0,6.4,1.78,0.9,49.4,6.4,76.0,6.0,13.3,2.16,0.0,12.0,0.03,0.05,1.59,32.0,53.0,0.9,421.0,0.64,0.53,11.2,27.7,540.0,20.0,81.6,0.05,0.75,7.9,0.2,1.5,137.0,0.0,8.6,0.0,0.23,0.5,2.1,49.0,1.2,0.0,23.9,138.0,0.0,84.1030336466222,Excesive
1548,17060208,7267.333333333332,44.84796666666666,-115.75733333333334,1130.6666666666667,0.0,24.63333333333333,9.966666666666667,20.1,30.066666666666666,0.8,3.6333333333333337,1.8,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.23333333333333,0.0,0.0,6.2266666666666675,3.733333333333333,0.0,958.3333333333335,2.1666666666666665,0.16333333333333333,6.550000000000002,0.0,0.0,0.0,6.550000000000002,0.8300000000000001,0.2333333333333333,45.06666666666666,3.6666666666666665,9.666666666666666,0.0,10.433333333333334,1.5066666666666666,0.0,16.433333333333334,0.05,0.03,1.9766666666666663,23.633333333333336,32.666666666666664,0.27,1371.0,1.0433333333333332,2.016666666666667,11.166666666666664,5.733333333333333,646.6666666666666,18.533333333333328,81.16666666666667,0.06,0.7399999999999999,4.2,0.0,1.6000000000000003,236.0,0.0,6.733333333333333,0.0,0.17,0.43333333333333335,1.6333333333333335,23.66666666666667,1.0333333333333334,0.0,14.033333333333333,74.66666666666667,0.0,146.72271892508292,Excesive
1549,17060209,4302.0,45.8259,-116.2483,1100.0,0.0,6.4,0.0,33.2,33.2,0.0,17.9,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,7.12,2.8,0.0,727.0,1.5,0.16,4.31,0.0,0.0,0.0,4.31,2.48,0.3,50.7,30.5,25.0,0.0,37.0,6.55,0.0,20.8,0.02,0.08,1.24,26.9,18.0,0.87,1570.0,1.24,1.4,13.3,15.4,1780.0,12.4,53.2,0.05,0.35,23.6,0.0,1.7,292.0,0.0,6.6,0.0,0.92,0.3,1.8,200.0,0.9,0.0,31.0,117.0,0.0,723.6771702368635,Excesive
1550,17060210,4387.333333333333,45.1404,-116.29746666666666,1102.0,0.0,20.366666666666667,2.5,33.03333333333333,33.86666666666667,2.3,10.766666666666666,4.4,14.433333333333332,0.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,27.83333333333333,0.0,0.0,7.926666666666668,6.966666666666668,0.0,690.0,1.1,0.11333333333333336,2.473333333333333,0.0,0.2,0.0,2.4066666666666663,2.56,0.3,34.2,10.533333333333333,27.66666666666667,0.0,30.03333333333333,3.306666666666666,0.0,17.066666666666666,0.02666666666666667,0.043333333333333335,1.1933333333333334,16.066666666666666,24.0,0.8966666666666666,824.6666666666665,0.8966666666666666,2.1266666666666665,7.033333333333334,17.366666666666664,933.3333333333335,9.4,38.03333333333333,0.02666666666666667,0.6033333333333334,9.733333333333333,0.6,0.9333333333333332,454.33333333333326,0.0,3.6,0.0,0.3566666666666667,0.26666666666666666,1.0666666666666669,90.0,0.6666666666666666,0.0,12.6,81.33333333333333,0.0,273.51357233674014,Excesive
1551,17060303,4366.0,46.34055,-115.3129,1101.25,0.0,28.45,12.35,31.225,43.525,0.65,4.550000000000002,3.8,5.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,7.205,1.925,0.0,951.75,1.875,0.1825,3.055,0.0,0.0,0.0,3.055,1.4975,0.15000000000000002,74.57499999999997,7.300000000000002,29.5,0.0,11.825,2.325,0.0,17.825,0.0225,0.04,2.0875,34.5,32.5,0.8825,542.0,0.4275000000000001,2.22,9.4,12.725,1025.0,25.275,77.05,0.025,0.2375,7.025,0.2,2.325,369.25,0.0,10.875,0.0,0.275,0.4,2.45,42.0,0.75,0.0,13.625,69.25,0.0,326.0935371084239,Excesive
1552,17060305,6691.333333333332,45.84633333333333,-115.94493333333332,1124.0,0.0,25.8,6.45,36.36666666666667,40.66666666666666,0.0,10.1,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,19.366666666666667,0.0,0.0,7.843333333333333,2.2,0.0,732.0,1.5333333333333332,0.09333333333333334,2.62,0.0,0.0,0.0,2.62,2.6166666666666667,0.2,38.7,7.966666666666666,32.666666666666664,6.0,15.266666666666667,2.786666666666666,0.0,17.633333333333336,0.02333333333333333,0.043333333333333335,1.5766666666666669,17.366666666666664,17.333333333333332,0.7566666666666667,926.6666666666665,0.9533333333333333,2.5333333333333337,8.933333333333332,10.4,1006.6666666666665,9.766666666666667,51.93333333333334,0.03,0.3800000000000001,9.833333333333334,0.0,0.9333333333333336,447.66666666666674,0.0,4.3,0.0,0.31666666666666665,0.2333333333333333,1.2333333333333334,61.66666666666666,1.0,0.0,17.533333333333335,84.66666666666667,0.0,309.89790696069315,Excesive
1553,17060306,5090.75,46.594525,-116.255925,1614.25,0.0,30.85,2.55,16.375,17.625,5.333333333333333,12.575,7.7,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,32.775,0.0,0.0,6.7125,8.3,0.0,697.25,1.9,0.2775,2.6525,0.0,0.0,0.0,2.6525,1.015,0.20000000000000004,68.75,16.15,43.25,0.0,31.225,4.5175,0.0,17.95,0.035,0.0575,1.6449999999999998,31.55,39.75,0.7425,1313.5,0.995,1.025,11.4,22.15,1070.0,21.6,83.05,0.025,0.4325,12.7,0.3,1.7,173.125,0.0,9.625,0.0,0.49,0.425,2.2,106.0,1.15,0.0,23.225,105.75,0.0,346.67383505525373,Excesive
1554,17060308,4686.0,46.6285,-115.7998,1105.0,0.0,23.0,5.4,17.25,19.95,2.2,11.65,16.0,28.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,10.1,21.9,0.0,0.0,9.045,6.5,0.0,808.0,2.0,0.19,2.93,0.0,0.0,0.0,2.93,1.505,0.25,59.1,14.85,46.5,0.0,19.95,4.075,0.0,23.700000000000006,0.03,0.07,1.525,27.15,32.0,1.29,1013.0,0.615,1.145,12.3,22.950000000000006,1365.0,15.45,74.0,0.025,0.28,13.15,0.0,2.1,243.5,0.0,5.0,0.0,0.48,0.35,1.2,78.0,1.15,0.0,20.5,120.0,0.0,502.87594802431283,Excesive
1555,17070101,1038.0,45.9632,-120.4338,3354.0,0.0,12.1,0.0,9.9,9.9,6.1,0.0,25.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,44.1,0.0,0.0,8.33,5.3,0.0,363.0,1.2,0.05,2.88,0.0,0.0,0.0,2.88,0.71,0.1,61.1,68.2,35.0,0.0,92.5,10.6,0.0,22.1,0.02,0.09,0.33,20.9,15.0,0.63,2730.0,0.83,0.37,15.7,12.3,1310.0,9.0,16.2,0.04,0.38,42.2,0.0,1.6,103.0,0.0,2.8,0.0,1.47,0.1,1.0,405.0,0.5,0.0,32.7,135.0,0.0,473.22566302803665,Excesive
1556,17070102,1806.0,46.165850000000006,-118.03925,4471.0,0.0,15.45,0.0,36.25,36.25,2.5,5.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,24.9,0.0,24.9,18.8,0.0,0.0,7.27,1.1,0.0,592.0,1.35,0.135,3.51,0.0,0.0,0.0,3.51,2.72,0.2,42.05,22.95,77.0,7.0,31.35,5.4849999999999985,0.0,17.65,0.03,0.075,1.045,21.3,34.5,1.59,964.5,1.23,1.845,9.95,40.3,895.0,18.85,57.15000000000001,0.03,0.165,22.25,0.8,1.9,276.0,0.0,5.35,0.0,0.8049999999999999,0.30000000000000004,1.7000000000000002,207.5,0.5,0.0,20.4,91.0,0.0,269.0165866117733,Excesive
1557,17070103,1490.333333333333,45.67006666666666,-118.87,3657.666666666666,0.0,33.833333333333336,4.85,20.466666666666672,23.7,5.6000000000000005,7.5,2.3,12.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,29.266666666666666,9.0,0.0,5.306666666666667,3.4333333333333336,0.0,566.0,1.1666666666666667,0.16333333333333336,0.9066666666666666,0.0,0.3,0.0,0.8099999999999999,2.14,0.2,46.5,14.566666666666668,28.66666666666667,0.0,15.066666666666668,3.786666666666666,0.0,13.71,0.015,0.065,1.5133333333333334,23.3,21.33333333333333,0.9933333333333332,660.3333333333334,0.6733333333333332,1.13,9.533333333333333,12.333333333333336,786.6666666666665,13.733333333333334,56.03333333333333,0.02,0.4633333333333334,12.866666666666665,0.0,1.4666666666666668,200.26666666666665,0.0,6.4,0.0,0.4966666666666666,0.3666666666666667,1.5333333333333332,110.0,0.8333333333333334,0.0,18.633333333333333,64.66666666666667,0.0,215.2139269038523,Excesive
1558,17070104,5070.0,45.4767,-119.79065,3399.5,0.0,13.4,0.0,34.25,34.25,3.0,11.55,0.0,13.05,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,7.6400000000000015,4.4,0.0,588.0,1.55,0.18,0.675,0.0,0.0,0.0,0.675,2.6,0.15000000000000002,51.8,14.6,29.5,0.0,24.05,3.84,0.0,17.35,0.025,0.055,1.33,25.95,21.0,1.045,686.0,0.8049999999999999,2.15,9.25,17.95,940.0,13.6,49.9,0.015,0.495,11.7,0.0,1.5499999999999998,398.5,0.0,6.9,0.0,0.5,0.30000000000000004,1.75,101.5,0.95,0.0,18.85,77.5,0.0,274.1736956617734,Excesive
1559,17070105,5306.0,45.72852,-121.47294,3840.2,0.0,8.0,0.0,47.84,47.84,4.8,7.1,8.95,13.9,0.0,0.5,0.7666666666666666,0.0,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,1.4333333333333331,0.0,0.0,0.0,9.525,0.0,0.0,28.3,0.0,0.0,8.266,2.02,0.0,449.8,1.4,0.15000000000000002,0.67,0.0,0.13333333333333333,0.0,0.7599999999999999,3.1639999999999997,0.2,50.34,23.06,34.2,0.0,28.34,5.568,0.0,20.3,0.37,0.058,1.058,24.160000000000004,17.0,1.3199999999999998,945.8,1.2399999999999998,2.2220000000000004,14.16,22.420000000000005,1120.0,11.34,33.02,0.07600000000000001,0.35200000000000004,16.6,0.0,1.7799999999999998,367.4,0.0,5.78,0.0,0.7260000000000001,0.30000000000000004,1.6,146.0,0.78,0.0,21.660000000000004,94.4,0.0,370.63081635669954,Excesive
1560,17070106,1274.0,45.83,-121.0832,4467.0,0.0,4.5,5.3,45.2,50.5,8.9,3.9,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,7.64,1.9,0.0,516.0,1.6,0.09,0.51,0.0,0.0,0.0,0.51,3.28,0.1,53.3,29.2,43.0,0.0,29.0,7.62,0.0,20.8,0.01,0.08,0.93,26.3,16.0,1.27,1190.0,0.84,1.88,8.0,21.1,1240.0,9.7,44.1,0.01,0.12,25.1,0.0,1.9,298.0,0.0,6.0,0.0,1.06,0.3,1.8,232.0,0.1,0.0,27.8,110.0,0.0,435.3442281857219,Excesive
1561,17070201,6371.333333333332,44.52946666666667,-119.57526666666668,3414.0,0.0,3.65,0.0,37.6,37.6,4.3500000000000005,6.2,20.4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,0.0,0.0,34.13333333333333,0.0,0.0,7.916666666666668,2.7,0.0,535.6666666666666,1.0333333333333334,0.11333333333333336,2.03,0.0,0.0,0.0,2.03,3.4633333333333334,0.20000000000000004,42.4,35.833333333333336,92.66666666666669,0.0,108.73333333333332,6.213333333333334,0.0,17.866666666666667,0.02666666666666667,0.07,0.7000000000000001,21.0,14.666666666666664,1.3333333333333333,1633.333333333333,1.06,1.4266666666666667,9.266666666666666,40.23333333333333,843.3333333333335,10.2,30.066666666666666,0.02666666666666667,0.37,24.133333333333336,0.0,1.3999999999999997,200.0,0.0,3.6,0.0,0.7799999999999999,0.26666666666666666,1.1666666666666667,249.66666666666663,0.6333333333333333,0.0,30.0,89.0,0.0,223.42765001935766,Excesive
1562,17070202,5919.5,44.901775,-118.9348,2619.75,0.0,22.15,3.2,21.5,23.9,4.4,8.4,7.2,13.124999999999998,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,37.575,0.0,0.0,7.655,3.75,0.0,621.0,1.6,0.185,1.8875,0.0,0.0,0.0,1.8875,1.4775,0.2,55.125,16.2,50.0,7.0,26.875,3.3275,0.0,16.875,0.0225,0.045000000000000005,1.3525,27.6,24.0,0.6799999999999999,945.0,0.9525,1.435,10.55,20.85,597.5,14.925,61.15,0.025,0.79,11.25,0.0,1.525,213.25,0.0,7.825,0.0,0.4675,0.3750000000000001,2.175,85.5,1.075,0.0,21.5,68.25,0.0,109.75370740599831,Excesive
1563,17070203,1102.0,44.8652,-119.07600000000001,3355.0,0.0,6.0,0.0,43.7,43.7,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,21.5,0.0,0.0,21.3,0.0,0.0,7.32,1.9,0.0,522.0,0.7,0.05,0.91,0.0,0.0,0.0,0.91,5.0,0.1,27.3,31.4,161.0,0.0,76.9,6.06,0.0,17.3,0.01,0.06,0.67,13.1,11.0,2.15,992.0,0.64,1.87,10.3,52.2,740.0,5.6,21.2,0.02,0.28,29.2,0.0,1.3,310.0,0.0,2.0,0.0,0.88,0.1,0.8,300.0,0.5,0.0,21.8,88.0,0.0,171.69318050076387,Excesive
1564,17070204,2923.333333333333,45.24733333333334,-120.1574,3373.0,0.0,14.866666666666665,0.0,37.13333333333333,37.13333333333333,2.566666666666667,13.9,1.8,12.433333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,21.5,0.0,0.0,27.566666666666666,0.0,0.0,7.046666666666668,3.3000000000000003,0.0,573.3333333333334,1.2000000000000002,0.14333333333333334,0.94,0.0,0.0,0.0,0.94,3.6966666666666663,0.15000000000000002,53.70000000000001,22.33333333333333,80.66666666666667,0.0,43.23333333333333,4.9,0.0,16.8,0.016666666666666666,0.05666666666666665,1.0366666666666668,26.73333333333333,17.666666666666668,1.5233333333333334,874.0,0.5933333333333334,1.6766666666666667,11.5,32.766666666666666,720.0,9.9,40.9,0.02,0.4033333333333333,19.133333333333336,0.0,1.4666666666666668,299.3333333333333,0.0,6.566666666666666,0.0,0.65,0.26666666666666666,1.3666666666666665,171.0,0.7999999999999999,0.0,20.83333333333333,78.66666666666667,0.0,162.44926873345864,Excesive
